YEAR,FAC_NO,FAC_NAME,BEG_DATE,END_DATE,COUNTY_NAME,TYPE_CNTRL,PATIENT_DAYS,TOT_HC_REV,TOT_HC_EXP,NONHC_NET,INC_TAX,EXT_ITEM,NET_INCOME
2015,206491001,GOLDEN LIVINGCENTER - LONDON HOUSE SONOMA,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,27615,"$7,145,424.00 ","$6,471,968.00 ","($1,437.00)","$250,833.00 ",$0.00 ,"$421,186.00 "
2014,206491001,GOLDEN LIVINGCENTER - LONDON HOUSE SONOMA,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,28531,"$7,028,103.00 ","$6,518,138.00 ",($120.00),"$178,446.00 ",$0.00 ,"$331,399.00 "
2013,206491001,GOLDEN LIVINGCENTER - LONDON HOUSE SONOMA,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,28786,"$7,307,062.00 ","$6,923,315.00 ",($153.00),"$211,582.00 ",$0.00 ,"$172,012.00 "
2012,206491001,GOLDEN LIVINGCENTER - LONDON HOUSE SONOMA,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,28660,"$7,048,026.00 ","$6,613,159.00 ",($128.00),"$152,159.00 ",$0.00 ,"$282,580.00 "
2011,206491001,GOLDEN LIVINGCENTER - LONDON HOUSE SONOMA,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,28375,"$7,803,756.00 ","$6,796,970.00 ","$1,429.00 ","$352,875.00 ",$0.00 ,"$655,340.00 "
2015,206491003,CLOVERDALE HEALTHCARE CENTER,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,22181,"$5,742,781.00 ","$5,517,518.00 ",($10.00),"$91,226.00 ",$0.00 ,"$134,027.00 "
2014,206491003,CLOVERDALE HEALTHCARE CENTER,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,21841,"$5,788,644.00 ","$5,515,517.00 ",$177.00 ,"$110,688.00 ",$0.00 ,"$162,616.00 "
2013,206491003,CLOVERDALE HEALTHCARE CENTER,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,21364,"$5,413,711.00 ","$5,334,483.00 ",$63.00 ,"$32,112.00 ",$0.00 ,"$47,179.00 "
2012,206491003,CLOVERDALE HEALTHCARE CENTER,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,22829,"$5,900,562.00 ","$5,364,096.00 ","$10,149.00 ","$221,379.00 ",$0.00 ,"$325,236.00 "
2011,206491003,CLOVERDALE HEALTHCARE CENTER,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,22798,"$5,797,786.00 ","$5,378,378.00 ","$7,162.00 ","$172,760.00 ",$0.00 ,"$253,810.00 "
2015,206491017,BROADWAY VILLA POST ACUTE,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,44655,"$11,689,663.00 ","$10,846,413.00 ","$109,410.00 ","$385,827.00 ",$0.00 ,"$566,833.00 "
2014,206491017,BROADWAY VILLA POST ACUTE,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,42027,"$10,354,337.00 ","$9,778,191.00 ",$547.00 ,"$233,875.00 ",$0.00 ,"$342,818.00 "
2013,206491017,BROADWAY VILLA POST ACUTE,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,40624,"$9,743,754.00 ","$9,822,565.00 ",$49.00 ,"($31,898.00)",$0.00 ,"($46,864.00)"
2012,206491017,BROADWAY VILLA POST ACUTE,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,41042,"$9,828,894.00 ","$10,002,393.00 ","$25,846.00 ","($59,799.00)",$0.00 ,"($87,854.00)"
2011,206491017,BROADWAY VILLA POST ACUTE,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,39087,"$9,528,433.00 ","$9,688,715.00 ","$22,084.00 ","($55,969.00)",$0.00 ,"($82,229.00)"
2015,206491032,"OAKS, THE",1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,21358,"$5,433,190.00 ","$5,028,106.00 ","$6,492.00 ","$6,182.00 ",$0.00 ,"$405,394.00 "
2014,206491032,"OAKS, THE",1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,21455,"$4,965,396.00 ","$4,776,817.00 ","$4,971.00 ","$2,873.00 ",$0.00 ,"$190,677.00 "
2013,206491032,"OAKS, THE",1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,20230,"$5,097,238.00 ","$4,777,953.00 ","$5,643.00 ","$4,945.00 ",$0.00 ,"$319,983.00 "
2012,206491032,"OAKS, THE",1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,20408,"$5,543,156.00 ","$4,997,327.00 ","$6,676.00 ","$8,468.00 ",$0.00 ,"$544,037.00 "
2011,206491032,"OAKS, THE",1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,19818,"$5,466,770.00 ","$4,954,793.00 ","$14,569.00 ","$7,658.00 ",$0.00 ,"$518,888.00 "
2015,206491035,PETALUMA POST-ACUTE REHABILITATION,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,29770,"$12,217,335.00 ","$10,630,736.00 ","$9,172.00 ","$26,789.00 ",$0.00 ,"$1,568,982.00 "
2014,206491035,PETALUMA POST-ACUTE REHABILITATION,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,28639,"$11,639,490.00 ","$10,620,521.00 ","$1,245.00 ","($19,255.00)",$0.00 ,"$1,039,469.00 "
2013,206491035,PETALUMA POST-ACUTE REHABILITATION,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,28113,"$11,026,745.00 ","$11,169,039.00 ",$236.00 ,"$10,594.00 ",($2.00),"($152,650.00)"
2012,206491035,PETALUMA POST-ACUTE REHABILITATION,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,28302,"$10,977,208.00 ","$10,383,040.00 ","$1,347.00 ","$3,152.00 ","($14,979.00)","$607,342.00 "
2011,206491035,PETALUMA POST-ACUTE REHABILITATION,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,26714,"$10,927,909.00 ","$9,858,226.00 ","$13,054.00 ","$44,827.00 ",$0.00 ,"$1,037,910.00 "
2015,206491058,PARK VIEW POST ACUTE,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,37774,"$15,393,725.00 ","$12,979,366.00 ",$677.00 ,"$978,091.00 ",$0.00 ,"$1,436,945.00 "
2014,206491058,PARK VIEW POST ACUTE,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,34472,"$12,872,696.00 ","$11,461,644.00 ","$1,358.00 ","$572,025.00 ",$0.00 ,"$840,385.00 "
2013,206491058,PARK VIEW POST ACUTE,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,32015,"$11,690,854.00 ","$10,558,153.00 ",$288.00 ,"$458,860.00 ",$0.00 ,"$674,129.00 "
2012,206491058,PARK VIEW POST ACUTE,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,33272,"$11,149,855.00 ","$10,427,939.00 ","($8,081.00)","$289,104.00 ",$0.00 ,"$424,731.00 "
2011,206491058,PARK VIEW POST ACUTE,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,34235,"$12,377,947.00 ","$10,545,623.00 ","$10,651.00 ","$746,405.00 ",$0.00 ,"$1,096,570.00 "
2015,206491062,SANTA ROSA CONVALESCENT HOSPITAL,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,22504,"$4,601,091.00 ","$4,351,130.00 ",$259.00 ,"$22,500.00 ",$0.00 ,"$227,720.00 "
2014,206491062,SANTA ROSA CONVALESCENT HOSPITAL,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,21909,"$4,153,051.00 ","$4,087,000.00 ","$3,778.00 ",$0.00 ,$0.00 ,"$69,829.00 "
2013,206491062,SANTA ROSA CONVALESCENT HOSPITAL,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,22483,"$4,260,728.00 ","$4,216,601.00 ",$164.00 ,$0.00 ,$0.00 ,"$44,291.00 "
2012,206491062,SANTA ROSA CONVALESCENT HOSPITAL,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,22294,"$4,184,207.00 ","$4,293,633.00 ",$0.00 ,"($1,915.00)",$0.00 ,"($107,511.00)"
2011,206491062,SANTA ROSA CONVALESCENT HOSPITAL,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,22163,"$4,084,299.00 ","$3,990,840.00 ",$347.00 ,$0.00 ,$0.00 ,"$93,806.00 "
2015,206491072,SONOMA ACRES CARE CENTER,7/1/2014 0:00,6/30/2015 0:00,Sonoma,Investor Owned,5796,"$1,337,026.00 ","$1,250,290.00 ",$0.00 ,$800.00 ,$0.00 ,"$85,936.00 "
2014,206491072,SONOMA ACRES CARE CENTER,12/1/2013 0:00,6/30/2014 0:00,Sonoma,Investor Owned,2816,"$705,691.00 ","$569,035.00 ",$0.00 ,$0.00 ,$0.00 ,"$136,656.00 "
2013,206491072,SONOMA ACRES CARE CENTER,7/1/2012 0:00,6/30/2013 0:00,Sonoma,Investor Owned,4229,"$1,072,886.00 ","$1,717,119.00 ","$2,150.00 ",$800.00 ,$0.00 ,"($642,883.00)"
2012,206491072,SONOMA ACRES CARE CENTER,7/1/2011 0:00,6/30/2012 0:00,Sonoma,Investor Owned,5051,"$1,359,299.00 ","$1,744,836.00 ","$1,139.00 ",$800.00 ,$0.00 ,"($385,198.00)"
2011,206491072,SONOMA ACRES CARE CENTER,7/1/2010 0:00,6/30/2011 0:00,Sonoma,Investor Owned,5026,"$1,415,690.00 ","$1,658,233.00 ","($1,040.00)",$800.00 ,$0.00 ,"($244,383.00)"
2015,206491085,SUMMERFIELD HEALTHCARE CENTER,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,18399,"$7,995,859.00 ","$6,933,511.00 ",$519.00 ,"$430,461.00 ",$0.00 ,"$632,406.00 "
2014,206491085,SUMMERFIELD HEALTHCARE CENTER,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,18606,"$7,381,184.00 ","$6,230,814.00 ",$183.00 ,"$465,975.00 ",$0.00 ,"$684,578.00 "
2013,206491085,SUMMERFIELD HEALTHCARE CENTER,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,17833,"$6,139,440.00 ","$5,676,850.00 ",$74.00 ,"$187,378.00 ",$0.00 ,"$275,286.00 "
2012,206491085,SUMMERFIELD HEALTHCARE CENTER,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,17930,"$6,583,948.00 ","$5,780,666.00 ","($2,542.00)","$324,297.00 ",$0.00 ,"$476,443.00 "
2011,206491085,SUMMERFIELD HEALTHCARE CENTER,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,18592,"$6,780,663.00 ","$5,707,244.00 ",$429.00 ,"$434,909.00 ",$0.00 ,"$638,939.00 "
2015,206492251,GOLDEN LIVINGCENTER - PETALUMA,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,32617,"$9,110,861.00 ","$7,865,412.00 ","($2,442.00)","$435,499.00 ",$0.00 ,"$807,508.00 "
2014,206492251,GOLDEN LIVINGCENTER - PETALUMA,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,33167,"$8,681,701.00 ","$7,860,178.00 ",($253.00),"$287,445.00 ",$0.00 ,"$533,825.00 "
2013,206492251,GOLDEN LIVINGCENTER - PETALUMA,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,33150,"$9,336,771.00 ","$8,303,527.00 ",($584.00),"$453,509.00 ",$0.00 ,"$579,151.00 "
2012,206492251,GOLDEN LIVINGCENTER - PETALUMA,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,32847,"$9,517,766.00 ","$8,179,975.00 ",($295.00),"$468,124.00 ",$0.00 ,"$869,372.00 "
2011,206492251,GOLDEN LIVINGCENTER - PETALUMA,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,33642,"$10,296,004.00 ","$8,442,191.00 ",($207.00),"$648,762.00 ",$0.00 ,"$1,204,844.00 "
2015,206492287,FRIENDS HOUSE,4/1/2014 0:00,3/31/2015 0:00,Sonoma,Not-for-Profit,7552,"$2,216,355.00 ","$4,325,339.00 ","$1,980,765.00 ",$0.00 ,$0.00 ,"($128,219.00)"
2014,206492287,FRIENDS HOUSE,4/1/2013 0:00,3/31/2014 0:00,Sonoma,Not-for-Profit,7084,"$3,093,354.00 ","$4,047,949.00 ","$477,928.00 ",$0.00 ,$0.00 ,"($476,667.00)"
2013,206492287,FRIENDS HOUSE,4/1/2012 0:00,3/31/2013 0:00,Sonoma,Not-for-Profit,4691,"$2,034,141.00 ","$4,025,430.00 ","$1,127,985.00 ",$0.00 ,$0.00 ,"($863,304.00)"
2012,206492287,FRIENDS HOUSE,4/1/2011 0:00,3/31/2012 0:00,Sonoma,Not-for-Profit,7258,"$3,592,763.00 ","$3,591,578.00 ","($269,424.00)",$0.00 ,$0.00 ,"($268,239.00)"
2011,206492287,FRIENDS HOUSE,4/1/2010 0:00,3/31/2011 0:00,Sonoma,Not-for-Profit,6792,"$3,391,330.00 ","$3,193,079.00 ","($26,217.00)",$0.00 ,$0.00 ,"$172,034.00 "
2015,206494001,SPRING LAKE VILLAGE,4/1/2014 0:00,3/31/2015 0:00,Sonoma,Not-for-Profit,23517,"$7,444,077.00 ","$10,495,892.00 ","($1,713,923.00)",$0.00 ,$0.00 ,"($4,765,738.00)"
2014,206494001,SPRING LAKE VILLAGE,4/1/2013 0:00,3/31/2014 0:00,Sonoma,Not-for-Profit,22027,"$7,075,841.00 ","$8,896,716.00 ","$1,376,304.00 ",$0.00 ,$0.00 ,"($444,571.00)"
2013,206494001,SPRING LAKE VILLAGE,4/1/2012 0:00,3/31/2013 0:00,Sonoma,Not-for-Profit,19332,"$6,797,939.00 ","$10,212,871.00 ","$6,435,414.00 ",$0.00 ,$0.00 ,"$3,020,482.00 "
2012,206494001,SPRING LAKE VILLAGE,4/1/2011 0:00,3/31/2012 0:00,Sonoma,Not-for-Profit,8720,"$5,997,625.00 ","$9,713,091.00 ","$8,061,305.00 ",$0.00 ,$1.00 ,"$4,345,838.00 "
2011,206494001,SPRING LAKE VILLAGE,4/1/2010 0:00,3/31/2011 0:00,Sonoma,Not-for-Profit,6862,"$4,668,277.00 ","$8,679,103.00 ","$6,831,848.00 ",$0.00 ,($1.00),"$2,821,023.00 "
2015,206494078,BROOKDALE FOUNTAINGROVE,1/1/2015 0:00,12/31/2015 0:00,Sonoma,Investor Owned,12982,"$6,189,492.00 ","$4,670,700.00 ","($4,508,031.00)",$0.00 ,$0.00 ,"($2,989,239.00)"
2014,206494078,BROOKDALE FOUNTAINGROVE,1/1/2014 0:00,12/31/2014 0:00,Sonoma,Investor Owned,13413,"$7,210,466.00 ","$5,096,153.00 ","($3,726,693.00)",$0.00 ,$0.00 ,"($1,612,380.00)"
2013,206494078,BROOKDALE FOUNTAINGROVE,1/1/2013 0:00,12/31/2013 0:00,Sonoma,Investor Owned,12508,"$6,565,567.00 ","$5,042,914.00 ","($2,325,839.00)",$0.00 ,$0.00 ,"($803,186.00)"
2012,206494078,BROOKDALE FOUNTAINGROVE,1/1/2012 0:00,12/31/2012 0:00,Sonoma,Investor Owned,14940,"$6,899,218.00 ","$5,447,424.00 ","($1,904,000.00)",$0.00 ,$0.00 ,"($452,206.00)"
2011,206494078,BROOKDALE FOUNTAINGROVE,1/1/2011 0:00,12/31/2011 0:00,Sonoma,Investor Owned,13707,"$6,117,847.00 ","$4,808,425.00 ","($1,586,603.00)",$0.00 ,$0.00 ,"($277,181.00)"
2015,206500806,BRANDEL MANOR,8/1/2014 0:00,1/31/2015 0:00,Stanislaus,Not-for-Profit,24333,"$6,001,311.00 ","$6,435,178.00 ",$0.00 ,$0.00 ,$0.00 ,"($433,867.00)"
2015,206500820,HY-LOND HEALTHCARE CENTER - MODESTO,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,41504,"$10,832,431.00 ","$11,129,947.00 ","$2,085.00 ",$0.00 ,$0.00 ,"($295,431.00)"
2014,206500820,HY-LOND HEALTHCARE CENTER - MODESTO,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,42636,"$10,301,743.00 ","$10,239,026.00 ","$1,328.00 ",$0.00 ,$0.00 ,"$64,045.00 "
2013,206500820,HY-LOND HEALTHCARE CENTER - MODESTO,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,41836,"$9,771,318.00 ","$9,840,940.00 ",$111.00 ,$0.00 ,$0.00 ,"($69,511.00)"
2012,206500820,HY-LOND HEALTHCARE CENTER - MODESTO,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,41427,"$9,699,022.00 ","$9,796,605.00 ",$388.00 ,$0.00 ,$0.00 ,"($97,195.00)"
2014,206514003,"FOUNTAINS, THE",7/1/2013 0:00,6/30/2014 0:00,Sutter,Not-for-Profit,48340,"$13,342,460.00 ","$15,795,999.00 ","$5,335,908.00 ",$0.00 ,$0.00 ,"$2,882,369.00 "
2011,206500820,HY-LOND HEALTHCARE CENTER - MODESTO,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,40606,"$9,439,925.00 ","$9,635,175.00 ",$472.00 ,$0.00 ,$0.00 ,"($194,778.00)"
2015,206500821,CASA DE MODESTO,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Not-for-Profit,20605,"$4,512,443.00 ","$5,073,454.00 ","$643,975.00 ",$0.00 ,$0.00 ,"$82,964.00 "
2014,206500821,CASA DE MODESTO,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Not-for-Profit,20025,"$4,603,530.00 ","$4,736,116.00 ","$933,157.00 ",$0.00 ,$0.00 ,"$800,571.00 "
2013,206500821,CASA DE MODESTO,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Not-for-Profit,20314,"$4,395,769.00 ","$4,533,360.00 ","$310,578.00 ",$0.00 ,$0.00 ,"$172,987.00 "
2012,206500821,CASA DE MODESTO,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Not-for-Profit,19102,"$4,107,591.00 ","$4,402,089.00 ","$315,995.00 ",$0.00 ,$0.00 ,"$21,497.00 "
2011,206500821,CASA DE MODESTO,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Not-for-Profit,20860,"$4,384,467.00 ","$4,453,067.00 ","$408,289.00 ",$0.00 ,$0.00 ,"$339,689.00 "
2015,206500827,GARDEN CITY HEALTHCARE CENTER,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,35699,"$14,863,360.00 ","$12,731,376.00 ","$8,179.00 ","$13,500.00 ",$0.00 ,"$2,126,663.00 "
2014,206500827,GARDEN CITY HEALTHCARE CENTER,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,35506,"$14,669,654.00 ","$12,195,309.00 ","($4,641.00)","$13,390.00 ",$0.00 ,"$2,456,314.00 "
2013,206500827,GARDEN CITY HEALTHCARE CENTER,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,35957,"$13,518,506.00 ","$12,786,248.00 ",$929.00 ,"$12,590.00 ",$0.00 ,"$720,597.00 "
2012,206500827,GARDEN CITY HEALTHCARE CENTER,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,35537,"$12,530,130.00 ","$11,755,966.00 ","$4,414.00 ","$13,200.00 ",$0.00 ,"$765,378.00 "
2011,206500827,GARDEN CITY HEALTHCARE CENTER,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,36119,"$12,170,047.00 ","$11,370,742.00 ",$113.00 ,"$13,200.00 ",$0.00 ,"$786,218.00 "
2015,206500855,ACACIA PARK NURSING & REHAB CENTER,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,29481,"$6,150,232.00 ","$5,885,598.00 ",$0.00 ,$0.00 ,$0.00 ,"$264,634.00 "
2014,206500855,ACACIA PARK NURSING & REHAB CENTER,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,27820,"$5,876,982.00 ","$5,200,435.00 ","$12,153.00 ","$3,280.00 ",$0.00 ,"$685,420.00 "
2013,206500855,ACACIA PARK NURSING & REHAB CENTER,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,27964,"$4,986,288.00 ","$5,097,831.00 ","($107,826.00)",$0.00 ,$0.00 ,"($219,369.00)"
2012,206500855,ACACIA PARK NURSING & REHAB CENTER,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,26811,"$5,306,392.00 ","$5,250,904.00 ","$7,774.00 ","$3,031.00 ",$0.00 ,"$60,231.00 "
2011,206500855,ACACIA PARK NURSING & REHAB CENTER,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,28074,"$5,749,039.00 ","$5,582,687.00 ","($3,328.00)","$47,788.00 ",$0.00 ,"$115,236.00 "
2014,206500872,EVERGREEN NURSING & REHABILITATION CARE CENTER,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,59061,"$12,880,877.00 ","$13,853,812.00 ","$8,710.00 ",$800.00 ,$0.00 ,"($965,025.00)"
2013,206500872,EVERGREEN NURSING & REHABILITATION CARE CENTER,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,57698,"$12,577,347.00 ","$13,035,960.00 ",$0.00 ,$0.00 ,$0.00 ,"($458,613.00)"
2012,206500872,EVERGREEN NURSING & REHABILITATION CARE CENTER,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,55905,"$12,382,231.00 ","$12,235,829.00 ",$0.00 ,"($4,298.00)",$0.00 ,"$150,700.00 "
2011,206500872,EVERGREEN NURSING & REHABILITATION CARE CENTER,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,57904,"$13,106,590.00 ","$12,708,278.00 ",$0.00 ,"$5,098.00 ",$0.00 ,"$393,214.00 "
2015,206500997,RIVERBANK NURSING CENTER,7/1/2014 0:00,6/30/2015 0:00,Stanislaus,Investor Owned,30926,"$5,818,611.00 ","$5,925,631.00 ","($10,363.00)","($6,245.00)",$0.00 ,"($111,138.00)"
2014,206500997,RIVERBANK NURSING CENTER,7/1/2013 0:00,6/30/2014 0:00,Stanislaus,Investor Owned,29817,"$5,489,138.00 ","$5,865,364.00 ","$2,351.00 ","$1,054.00 ",$0.00 ,"($374,929.00)"
2013,206500997,RIVERBANK NURSING CENTER,7/1/2012 0:00,6/30/2013 0:00,Stanislaus,Investor Owned,29066,"$6,278,258.00 ","$5,712,292.00 ",$0.00 ,"$5,260.00 ",$0.00 ,"$560,706.00 "
2012,206500997,RIVERBANK NURSING CENTER,7/1/2011 0:00,6/30/2012 0:00,Stanislaus,Investor Owned,31109,"$6,464,832.00 ","$5,591,021.00 ","($2,811.00)","$22,581.00 ",$0.00 ,"$848,419.00 "
2011,206500997,RIVERBANK NURSING CENTER,7/1/2010 0:00,6/30/2011 0:00,Stanislaus,Investor Owned,30449,"$6,640,898.00 ","$5,494,053.00 ","($46,253.00)","$16,748.00 ",$0.00 ,"$1,083,844.00 "
2015,206501094,MODESTO POST ACUTE CENTER,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,29574,"$7,592,796.00 ","$7,373,039.00 ",$967.00 ,"$12,590.00 ",$0.00 ,"$208,134.00 "
2014,206501094,MODESTO POST ACUTE CENTER,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,29197,"$7,377,901.00 ","$7,322,621.00 ","($14,055.00)","$12,590.00 ",$0.00 ,"$28,635.00 "
2013,206501094,MODESTO POST ACUTE CENTER,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,30367,"$7,913,665.00 ","$8,279,710.00 ",$884.00 ,$0.00 ,$0.00 ,"($365,161.00)"
2012,206501094,MODESTO POST ACUTE CENTER,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,32213,"$8,165,427.00 ","$8,156,216.00 ",$674.00 ,$0.00 ,$0.00 ,"$9,885.00 "
2011,206501094,MODESTO POST ACUTE CENTER,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,30997,"$7,538,227.00 ","$7,343,674.00 ",$22.00 ,$0.00 ,$0.00 ,"$194,575.00 "
2015,206501354,AVALON CARE CENTER - MODESTO,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,16037,"$3,507,504.00 ","$4,484,110.00 ",$206.00 ,$0.00 ,$0.00 ,"($976,400.00)"
2014,206501354,AVALON CARE CENTER - MODESTO,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,21850,"$4,917,899.00 ","$4,835,326.00 ",$709.00 ,$0.00 ,$0.00 ,"$83,282.00 "
2013,206501354,AVALON CARE CENTER - MODESTO,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,20809,"$4,541,931.00 ","$4,662,329.00 ","$1,206.00 ",$0.00 ,$0.00 ,"($119,192.00)"
2012,206501354,AVALON CARE CENTER - MODESTO,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,22664,"$4,559,388.00 ","$4,634,531.00 ","$1,240.00 ",$0.00 ,$0.00 ,"($73,903.00)"
2011,206501354,AVALON CARE CENTER - MODESTO,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,22167,"$4,330,375.00 ","$4,561,323.00 ",$361.00 ,$0.00 ,$0.00 ,"($230,587.00)"
2015,206501355,SAN LUIS CARE CENTER,1/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,22465,"$5,355,722.00 ","$5,298,485.00 ",$574.00 ,$0.00 ,$0.00 ,"$57,811.00 "
2014,206501355,SAN LUIS CARE CENTER,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,22794,"$5,137,603.00 ","$5,088,780.00 ","$1,334.00 ",$0.00 ,$0.00 ,"$50,157.00 "
2013,206501355,SAN LUIS CARE CENTER,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,23752,"$5,067,715.00 ","$5,032,036.00 ",$400.00 ,$0.00 ,$0.00 ,"$36,079.00 "
2012,206501355,SAN LUIS CARE CENTER,1/1/2012 0:00,12/31/2012 0:00,Stanislaus,Investor Owned,23546,"$4,853,268.00 ","$5,028,240.00 ","$4,241.00 ",$0.00 ,$0.00 ,"($170,731.00)"
2011,206501355,SAN LUIS CARE CENTER,1/1/2011 0:00,12/31/2011 0:00,Stanislaus,Investor Owned,23658,"$5,156,514.00 ","$5,219,355.00 ","$4,239.00 ",$0.00 ,$0.00 ,"($58,602.00)"
2015,206501989,BEL-AIR LODGE CONVALESCENT HOSPITAL,7/1/2015 0:00,12/31/2015 0:00,Stanislaus,Investor Owned,5195,"$1,226,961.00 ","$1,148,449.00 ",$0.00 ,$0.00 ,$0.00 ,"$78,512.00 "
2014,206501989,BEL-AIR LODGE CONVALESCENT HOSPITAL,1/1/2014 0:00,12/31/2014 0:00,Stanislaus,Investor Owned,10641,"$2,584,684.00 ","$2,723,508.00 ",$0.00 ,$0.00 ,$0.00 ,"($138,824.00)"
2013,206501989,BEL-AIR LODGE CONVALESCENT HOSPITAL,1/1/2013 0:00,12/31/2013 0:00,Stanislaus,Investor Owned,10768,"$2,066,684.00 ","$2,139,090.00 ",$0.00 ,$0.00 ,$0.00 ,"($72,406.00)"
